,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
2457,,one,sdk,https://github.com/harmony-one/sdk,Javascript SDK of Harmony protocol.,others,11,False,542.0,,79.0,,29.0,17.0,,64.0,27.0,20.0,,18.0,2019-07-25 22:31:50,2022-01-15 06:57:46.000,2021-04-22 18:58:59,,3.0,,,harmony-one/sdk,,,https://github.com/harmony-one/sdk,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,,eos,chainbase,https://github.com/EOSIO/chainbase,Snapshot of Last Open Source version of Chainbase from Steem.,others,11,False,220.0,,78.0,,74.0,40.0,,77.0,5.0,2.0,,20.0,2017-05-04 15:11:36,2022-01-04 14:44:45.000,2020-03-06 17:56:17,,3.0,,,EOSIO/chainbase,,,https://github.com/EOSIO/chainbase,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,,stake,easy-staking-contracts,https://github.com/xdaichain/easy-staking-contracts,EasyStaking is a staking protocol on Ethereum Mainnet.,others,11,False,177.0,,78.0,,27.0,6.0,2.0,25.0,1.0,30.0,,4.0,2020-04-27 08:59:14,2022-02-11 15:21:45.000,2020-08-04 15:10:39,2020-08-04 15:18:11.000,3.0,,,xdaichain/easy-staking-contracts,,,https://github.com/xdaichain/easy-staking-contracts,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,,dexg,devify-server,https://github.com/flowchain/devify-server,A set of lightweight IoT cloud server boilerplates. The simplest way to build isomorphic JavaScript IoT servers.,others,11,False,225.0,,78.0,,17.0,8.0,1.0,11.0,1.0,2.0,6.0,3.0,2016-02-19 05:11:25,2022-02-14 08:27:12.000,2021-06-03 03:48:31,2016-03-10 14:02:51.682,3.0,,,flowchain/devify-server,devify.io-server,,https://github.com/flowchain/devify-server,MIT,2.0.2,6.0,https://www.npmjs.com/package/devify.io-server,2016-03-10 14:02:51.682,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,,rbn,ribbon-frontend,https://github.com/ribbon-finance/ribbon-frontend,Frontend for ribbon.finance.,others,11,False,405.0,83.0,77.0,,32.0,5.0,,374.0,2.0,4.0,,11.0,2020-10-11 00:36:18,2022-02-16 18:58:48.000,2022-02-16 17:20:15,,3.0,,,ribbon-finance/ribbon-frontend,,,https://github.com/ribbon-finance/ribbon-frontend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,,atom,chain-registry,https://github.com/cosmos/chain-registry,,others,11,False,271.0,146.0,76.0,,72.0,19.0,,142.0,31.0,18.0,,53.0,2021-05-25 21:21:23,2022-02-16 15:28:44.000,2022-02-16 09:58:05,,3.0,,,cosmos/chain-registry,,,https://github.com/cosmos/chain-registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,,nkn,nkn-tunnel,https://github.com/nknorg/nkn-tunnel,Tunnel tcp through NKN client.,others,11,False,72.0,,76.0,27.0,18.0,3.0,27.0,36.0,3.0,2.0,3.0,3.0,2020-01-11 05:33:39,2021-08-23 16:55:59.000,2021-08-23 16:55:58,2020-10-17 01:37:16.000,3.0,,,nknorg/nkn-tunnel,,,https://github.com/nknorg/nkn-tunnel,Apache-2.0,0.3.0,2.0,,,,,,,github.com/nknorg/nkn-tunnel,649.0,https://pkg.go.dev/github.com/nknorg/nkn-tunnel,2021-08-23 16:55:58.000,1.0,,,,,,,,,,,,,,,,,
2464,,foam,chanterelle,https://github.com/f-o-a-m/chanterelle,Chanterelle -- a more functional truffle.,others,11,False,221.0,,76.0,,12.0,14.0,32.0,80.0,15.0,40.0,,8.0,2018-03-19 23:41:35,2022-02-04 17:30:37.000,2021-07-16 16:08:07,2021-07-14 16:25:11.000,3.0,,,f-o-a-m/chanterelle,,,https://github.com/f-o-a-m/chanterelle,,6.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,,aro,arionum/node,https://github.com/arionum/node,Arionum cryptocurrency node.,others,11,False,260.0,,76.0,,38.0,16.0,3.0,31.0,2.0,18.0,,6.0,2017-12-10 16:50:44,2021-07-21 14:54:29.000,2021-07-21 14:54:13,2020-09-17 18:18:14.000,3.0,,,arionum/node,,,https://github.com/arionum/node,MIT,a535634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,,dos,DOSNetwork/smart-contracts,https://github.com/DOSNetwork/smart-contracts,On-chain system contracts and examples.,others,11,False,219.0,,75.0,,9.0,7.0,8.0,25.0,3.0,9.0,,8.0,2018-11-03 21:10:33,2021-09-27 16:38:30.000,2021-09-27 16:38:30,2021-06-04 14:33:56.000,3.0,,,DOSNetwork/smart-contracts,,,https://github.com/DOSNetwork/smart-contracts,MIT,1.0.4-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,,grin,grin-pm,https://github.com/mimblewimble/grin-pm,Grin project management resources and docs.,others,11,False,633.0,,73.0,,34.0,19.0,,250.0,40.0,142.0,,16.0,2018-10-09 16:43:28,2021-06-11 22:07:37.000,2021-03-29 18:22:55,,3.0,,,mimblewimble/grin-pm,,,https://github.com/mimblewimble/grin-pm,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,,eth,ethereum-console,https://github.com/ethereum/ethereum-console,Commandline console for Ethereum nodes.,others,11,False,48.0,,72.0,7.0,36.0,14.0,9.0,14.0,7.0,2.0,5.0,6.0,2016-03-01 12:11:53,2021-04-22 23:50:50.000,2018-03-19 19:48:24,2018-03-19 19:48:40.025,3.0,,,ethereum/ethereum-console,ethereum-console,,https://github.com/ethereum/ethereum-console,MIT,1.0.4,4.0,https://www.npmjs.com/package/ethereum-console,2018-03-19 19:48:40.025,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2469,,trx,tron-deployment,https://github.com/tronprotocol/tron-deployment,tron main net conf.,others,11,False,157.0,2.0,72.0,,241.0,14.0,,22.0,5.0,21.0,,29.0,2018-06-25 03:38:48,2022-02-09 03:05:42.000,2022-02-09 03:05:39,,3.0,,,tronprotocol/tron-deployment,,,https://github.com/tronprotocol/tron-deployment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,,iotx,halogrants,https://github.com/iotexproject/halogrants,Apply for a IoTeX Halo Grant. Help build the IoTeX ecosystem!.,others,11,False,175.0,,72.0,,49.0,17.0,,52.0,30.0,15.0,,15.0,2020-04-16 23:10:13,2021-12-14 13:09:54.000,2021-11-07 16:18:53,,3.0,,,iotexproject/halogrants,,,https://github.com/iotexproject/halogrants,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,,dtube,embed,https://github.com/dtube/embed,Embed player for D.Tube.,others,11,False,161.0,3.0,72.0,,54.0,10.0,,24.0,12.0,13.0,,6.0,2017-09-25 02:27:35,2021-12-31 02:55:35.000,2021-12-31 02:55:31,,3.0,,,dtube/embed,,,https://github.com/dtube/embed,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,,poa,poa-bridge,https://github.com/poanetwork/poa-bridge,POA - Ethereum bridge for self transfers of POA native token to POA20 (ERC20 representation). Not supported. Use..,others,11,False,603.0,,71.0,0.0,35.0,13.0,4.0,58.0,32.0,40.0,,17.0,2017-10-05 02:45:44,2021-11-25 20:11:09.000,2018-10-16 20:00:23,2018-06-05 15:20:29.000,3.0,,,poanetwork/poa-bridge,,,https://github.com/poanetwork/poa-bridge,GPL-3.0,0.3.0,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,
2473,,xno,nano-work-server,https://github.com/nanocurrency/nano-work-server,A dedicated work server for the Nano cryptocurrency.,others,11,False,80.0,,69.0,40.0,36.0,18.0,8.0,26.0,2.0,7.0,,14.0,2018-05-07 02:33:23,2021-07-21 17:28:49.000,2021-07-21 17:28:44,2020-08-31 15:31:36.000,3.0,,,nanocurrency/nano-work-server,,,https://github.com/nanocurrency/nano-work-server,BSD-3-Clause,V0.3.0,,,,,,,,,607.0,,,,,,,,nano-work-server,https://crates.io/crates/nano-work-server,2018-12-12 19:27:37.064,,10.0,2231.0,,,,,,,
2474,,gxc,gxchain-wallet,https://github.com/gxchain/gxchain-wallet,GXC Wallet for mobile.,others,11,False,495.0,12.0,69.0,,39.0,22.0,,35.0,3.0,15.0,,15.0,2017-12-01 06:42:21,2022-02-10 15:38:32.000,2021-12-13 09:42:17,,3.0,,,gxchain/gxchain-wallet,,,https://github.com/gxchain/gxchain-wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,,dnt,district-ui-graphql,https://github.com/district0x/district-ui-graphql,district UI module for GraphQL integration.,others,11,False,38.0,,68.0,,5.0,8.0,13.0,9.0,3.0,3.0,,6.0,2018-03-29 07:19:07,2020-08-13 20:41:41.000,2020-07-08 12:19:46,2020-07-07 15:39:36.000,3.0,,,district0x/district-ui-graphql,,district0x:district-ui-graphql,https://github.com/district0x/district-ui-graphql,EPL-1.0,1.0.13,,,,,,https://search.maven.org/artifact/district0x/district-ui-graphql,2020-07-07 15:39:36,,,,,,,,,,,,,,,,,,,,,,
2476,,etc,ECIPs,https://github.com/ethereumclassic/ECIPs,,others,11,False,1022.0,5.0,67.0,,49.0,31.0,,274.0,55.0,127.0,,75.0,2018-12-08 15:03:41,2022-02-16 18:22:58.000,2022-01-17 23:10:53,,3.0,,,ethereumclassic/ECIPs,,,https://github.com/ethereumclassic/ECIPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,,avax,subnet-evm,https://github.com/ava-labs/subnet-evm,,others,11,False,62.0,62.0,66.0,,14.0,13.0,3.0,13.0,2.0,5.0,1.0,5.0,2021-12-15 20:28:29,2022-02-16 03:09:51.000,2022-02-16 03:00:07,2022-02-16 03:09:51.000,3.0,,,ava-labs/subnet-evm,,,https://github.com/ava-labs/subnet-evm,LGPL-3.0,0.1.1,1.0,,,,,,,github.com/ava-labs/subnet-evm,,https://pkg.go.dev/github.com/ava-labs/subnet-evm,2021-12-15 20:28:56.000,,,,,,,,,,,,,,,,,,
2478,,yfi,yearn-finance-v3,https://github.com/yearn/yearn-finance-v3,Yearn Finance Web App v3.,others,11,False,534.0,107.0,65.0,,56.0,7.0,,467.0,10.0,10.0,,19.0,2021-03-25 20:45:18,2022-02-16 18:16:15.000,2022-02-15 22:39:56,,3.0,,,yearn/yearn-finance-v3,,,https://github.com/yearn/yearn-finance-v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,,ada,cardano-crypto,https://github.com/input-output-hk/cardano-crypto,,others,11,False,240.0,,63.0,,32.0,55.0,,61.0,9.0,10.0,,14.0,2017-02-08 18:16:55,2021-12-13 06:14:12.000,2021-05-18 22:17:19,,3.0,,,input-output-hk/cardano-crypto,,,https://github.com/input-output-hk/cardano-crypto,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,,mkr,integration-examples,https://github.com/makerdao/integration-examples,A set of examples of how to use the DAI.js library with various purposes and configs.,others,11,False,188.0,,60.0,,32.0,34.0,,112.0,,1.0,,11.0,2018-05-30 17:14:40,2022-02-15 01:24:00.000,2020-07-16 00:20:25,,3.0,,,makerdao/integration-examples,,,https://github.com/makerdao/integration-examples,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,,dash,dips,https://github.com/dashpay/dips,Dash Improvement Proposals.,others,11,False,111.0,1.0,59.0,,45.0,26.0,,94.0,5.0,10.0,,23.0,2017-07-05 18:56:24,2021-12-07 14:03:49.000,2021-12-07 14:03:48,,3.0,,,dashpay/dips,,,https://github.com/dashpay/dips,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,,xvg,nodejs-verge,https://github.com/vergecurrency/nodejs-verge,a nodejs client for VERGE.,others,11,False,36.0,4.0,59.0,,23.0,20.0,,11.0,9.0,3.0,5.0,8.0,2016-01-23 08:41:11,2021-12-03 22:46:48.000,2021-12-03 22:46:40,,3.0,,,vergecurrency/nodejs-verge,,,https://github.com/vergecurrency/nodejs-verge,MIT,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,,snt,nim-json-rpc,https://github.com/status-im/nim-json-rpc,Nim library for implementing JSON-RPC clients and servers.,others,11,False,529.0,14.0,59.0,,12.0,16.0,,93.0,19.0,19.0,,19.0,2018-03-01 13:17:26,2022-02-15 09:22:44.000,2022-02-14 05:16:31,,3.0,,,status-im/nim-json-rpc,,,https://github.com/status-im/nim-json-rpc,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,,rmrk,rmrk-spec,https://github.com/rmrk-team/rmrk-spec,The RMRK NFT Specification.,others,11,False,128.0,35.0,59.0,,20.0,16.0,2.0,20.0,13.0,11.0,,3.0,2020-08-26 13:32:59,2022-02-08 11:20:53.000,2022-02-08 11:20:50,2021-02-05 10:17:14.000,3.0,,,rmrk-team/rmrk-spec,,,https://github.com/rmrk-team/rmrk-spec,GPL-3.0,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,,luna,mainnet,https://github.com/terra-money/mainnet,Resources and instructions for Terra & Columbus network launch.,others,11,False,462.0,10.0,58.0,,50.0,13.0,,98.0,,,,107.0,2019-04-21 10:49:02,2022-02-09 00:06:52.000,2022-02-09 00:06:52,,3.0,,,terra-money/mainnet,,,https://github.com/terra-money/mainnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,,atom,relayer-archive,https://github.com/cosmos/relayer-archive,An example of a server side IBC relayer to be used for Game of Zones and beyond.,others,11,False,268.0,,58.0,0.0,29.0,11.0,4.0,72.0,12.0,41.0,,58.0,2020-01-09 17:10:53,2020-10-27 16:36:27.000,2020-10-27 16:36:26,2020-04-30 13:51:25.000,3.0,,,cosmos/relayer-archive,,,https://github.com/cosmos/relayer-archive,,0.3.0,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,
2487,,miota,hub,https://github.com/iotaledger/hub,,others,11,False,298.0,,57.0,0.0,23.0,18.0,7.0,176.0,43.0,88.0,,11.0,2018-04-18 17:09:03,2021-05-07 11:48:07.000,2021-05-07 10:09:56,2021-05-07 11:47:26.000,3.0,,,iotaledger/hub,,,https://github.com/iotaledger/hub,Apache-2.0,1.4.4,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,
2488,,flow,nft-storefront,https://github.com/onflow/nft-storefront,A general-purpose Cadence contract for trading NFTs on Flow.,others,11,False,33.0,,57.0,,26.0,32.0,,11.0,15.0,8.0,,4.0,2021-06-17 17:53:43,2022-02-15 22:40:33.000,2021-10-22 16:46:38,,3.0,,,onflow/nft-storefront,,,https://github.com/onflow/nft-storefront,Unlicense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,,cfg,precise-proofs,https://github.com/centrifuge/precise-proofs,A library to generate merkle proofs for complex data structures.,others,11,False,69.0,,57.0,,25.0,20.0,,64.0,4.0,32.0,5.0,10.0,2018-03-27 22:54:22,2021-03-19 16:15:00.000,2021-03-19 16:14:58,,3.0,,,centrifuge/precise-proofs,,,https://github.com/centrifuge/precise-proofs,MIT,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,,neu,ico-transparency-monitor,https://github.com/Neufund/ico-transparency-monitor,ICO Monitor is a tool that tracks the ICO behavior to make sure it is transparent. Giving charts and statistics about..,others,11,False,704.0,,57.0,,27.0,14.0,,246.0,6.0,9.0,,20.0,2017-06-29 13:19:55,2022-02-12 07:55:55.000,2020-03-17 13:34:36,,3.0,,,Neufund/ico-transparency-monitor,,,https://github.com/Neufund/ico-transparency-monitor,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,,ren,bridge-v2,https://github.com/renproject/bridge-v2,An easy way to bridge cross-chain assets between blockchains.,others,11,False,1061.0,12.0,56.0,,35.0,10.0,,126.0,8.0,1.0,,4.0,2020-09-14 08:15:41,2022-02-16 18:01:43.000,2022-01-28 23:37:43,,3.0,,,renproject/bridge-v2,,,https://github.com/renproject/bridge-v2,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,,srm,swap,https://github.com/project-serum/swap,Swap on the Serum Order Book.,others,11,False,14.0,3.0,56.0,28.0,52.0,5.0,4.0,8.0,16.0,1.0,,2.0,2021-04-30 05:12:17,2022-01-24 07:09:38.000,2021-12-10 04:41:13,2021-11-23 19:00:51.000,3.0,,,project-serum/swap,,,https://github.com/project-serum/swap,Apache-2.0,0.4.1,,,,,,,,,33.0,,,,,,,,serum-swap,https://crates.io/crates/serum-swap,2021-08-09 09:18:22.699,,25.0,318.0,,,,,,,
2493,,dnt,re-frame-web3-fx,https://github.com/district0x/re-frame-web3-fx,A re-frame effects handler for performing Ethereum Web3 API tasks.,others,11,False,56.0,11.0,56.0,,8.0,8.0,6.0,6.0,3.0,4.0,,6.0,2016-10-02 15:54:52,2022-02-07 12:19:27.000,2022-02-07 12:19:27,2020-02-09 21:41:57.000,3.0,,,district0x/re-frame-web3-fx,,district0x.re-frame:web3-fx,https://github.com/district0x/re-frame-web3-fx,EPL-1.0,1.0.5,,,,,,https://search.maven.org/artifact/district0x.re-frame/web3-fx,2020-02-09 21:41:57,,,,,,,,,,,,,,,,,,,,,,
2494,,aurora,rainbow-bridge-frontend,https://github.com/aurora-is-near/rainbow-bridge-frontend,Send ERC20 tokens from Ethereum to NEAR.,others,11,False,527.0,6.0,56.0,,18.0,14.0,68.0,270.0,28.0,78.0,,9.0,2020-08-26 01:08:16,2022-02-14 06:04:54.000,2021-12-20 10:19:17,2021-05-28 07:44:42.000,3.0,,,aurora-is-near/rainbow-bridge-frontend,,,https://github.com/aurora-is-near/rainbow-bridge-frontend,,3.5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,,stx,radiks-server,https://github.com/stacks-network/radiks-server,A server for indexing data in decentralized applications.,others,11,False,122.0,,55.0,,17.0,15.0,,44.0,8.0,11.0,64.0,5.0,2018-11-04 23:06:55,2021-10-12 20:03:09.000,2020-07-29 15:23:56,,3.0,,,blockstack/radiks-server,,,https://github.com/stacks-network/radiks-server,MIT,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,stacks-network/radiks-server
2496,,crv,curve-crypto-contract,https://github.com/curvefi/curve-crypto-contract,Guess what.,others,11,False,532.0,67.0,55.0,,19.0,13.0,1.0,9.0,,,,3.0,2021-01-23 13:05:20,2022-01-03 10:24:26.000,2022-01-03 10:24:22,2021-06-16 22:15:51.000,3.0,,,curvefi/curve-crypto-contract,,,https://github.com/curvefi/curve-crypto-contract,,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,,clny,colonyStarter,https://github.com/JoinColony/colonyStarter,Boilerplates and examples.,others,11,False,596.0,,55.0,,24.0,18.0,,80.0,10.0,31.0,,10.0,2018-06-02 17:52:39,2020-08-05 11:34:07.000,2020-08-05 11:34:06,,3.0,,,JoinColony/colonyStarter,,,https://github.com/JoinColony/colonyStarter,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,,saito,saito-lite,https://github.com/SaitoTech/saito-lite,A cross-platform javascript saito implementation.,others,11,False,5970.0,38.0,55.0,,17.0,12.0,,167.0,15.0,102.0,1.0,20.0,2019-10-11 09:05:42,2022-02-14 06:08:36.000,2022-02-07 05:54:56,,3.0,,,SaitoTech/saito-lite,,,https://github.com/SaitoTech/saito-lite,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,,near,stakewars,https://github.com/nearprotocol/stakewars,Stake Wars leaderboard and place to report issues.,others,11,False,339.0,,54.0,,263.0,20.0,,619.0,34.0,111.0,,121.0,2019-10-14 18:42:03,2021-03-17 16:03:29.000,2020-12-09 15:45:15,,3.0,,,nearprotocol/stakewars,,,https://github.com/nearprotocol/stakewars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,,aave,aip,https://github.com/aave/aip,Aave Improvement Proposals.,others,11,False,457.0,43.0,54.0,,78.0,8.0,,143.0,16.0,1.0,,40.0,2020-04-08 14:32:04,2022-02-11 13:14:57.000,2022-02-03 10:35:22,,3.0,,,aave/aip,,,https://github.com/aave/aip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,,miota,documentation-platform,https://github.com/iotaledger/documentation-platform,Legacy documentation platform.,others,11,False,614.0,,54.0,,15.0,17.0,,97.0,53.0,167.0,,14.0,2017-01-20 14:06:03,2021-11-11 10:28:13.000,2021-04-22 08:33:46,,3.0,,,iotaledger/documentation-platform,,,https://github.com/iotaledger/documentation-platform,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,,miota,data-marketplace,https://github.com/iotaledger/data-marketplace,Proof of Concept Data Marketplace built using MAM and IOTA Tangle.,others,11,False,450.0,7.0,54.0,,15.0,34.0,,93.0,8.0,20.0,,7.0,2018-04-18 11:43:32,2022-02-15 00:49:21.000,2022-02-08 15:00:24,,3.0,,,iotaledger/data-marketplace,,,https://github.com/iotaledger/data-marketplace,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,,rad,radicle-contracts,https://github.com/radicle-dev/radicle-contracts,Radicle contracts on Ethereum.,others,11,False,277.0,,51.0,,14.0,7.0,1.0,122.0,8.0,26.0,,7.0,2020-08-11 13:22:37,2022-01-09 21:24:11.000,2021-08-12 13:28:35,2021-01-05 16:39:49.000,3.0,,,radicle-dev/radicle-contracts,,,https://github.com/radicle-dev/radicle-contracts,GPL-3.0,0.1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,,utt,aeron-rs,https://github.com/UnitedTraders/aeron-rs,Rust aeron port.,others,11,False,244.0,,51.0,18.333333333333332,9.0,9.0,4.0,10.0,3.0,5.0,,6.0,2020-03-02 11:13:42,2021-10-19 15:29:03.000,2021-10-19 15:29:03,2020-11-20 10:13:55.667,3.0,,,UnitedTraders/aeron-rs,,,https://github.com/UnitedTraders/aeron-rs,Apache-2.0,0.1.3,,,,,,,,,,,,,,,,,aeron-rs,https://crates.io/crates/aeron-rs,2020-11-20 10:13:55.667,,18.333333333333332,438.0,,,,,,,
2505,,pht,lightchain,https://github.com/lightstreams-network/lightchain,Fast proof-of-authority blockchain based on go-ethereum and tendermint.,others,11,False,200.0,,50.0,1.0,14.0,8.0,6.0,92.0,42.0,84.0,1.0,8.0,2018-11-27 14:05:18,2022-02-11 00:33:05.000,2020-03-02 11:16:38,2020-03-02 12:28:26.000,3.0,,,lightstreams-network/lightchain,,,https://github.com/lightstreams-network/lightchain,GPL-3.0,1.4.0,1.0,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,
2506,,oac,precious-plastic,https://github.com/ONEARMY/precious-plastic,The new theme for the precious plastic site.,others,11,False,658.0,,50.0,,27.0,12.0,1.0,19.0,8.0,70.0,,14.0,2016-02-27 10:27:21,2021-07-15 09:47:34.000,2021-07-15 09:47:57,2020-01-06 19:07:50.000,3.0,,,ONEARMY/precious-plastic,,,https://github.com/ONEARMY/precious-plastic,MIT,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,,mkr,dss-deploy,https://github.com/makerdao/dss-deploy,Set of smart contracts and bash scripts to deploy Multi collateral DAI.,others,11,False,430.0,4.0,49.0,,24.0,29.0,,56.0,,5.0,,16.0,2018-08-18 00:12:59,2022-02-02 14:58:45.000,2022-02-02 14:58:39,,3.0,,,makerdao/dss-deploy,,,https://github.com/makerdao/dss-deploy,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,ant,deployments,https://github.com/aragon/deployments,Real-world deployments of code powering Aragon organizations to Ethereum networks.,others,11,False,371.0,45.0,49.0,,17.0,16.0,,280.0,8.0,11.0,,18.0,2018-06-15 08:56:25,2021-12-23 16:24:11.000,2021-12-23 16:24:11,,3.0,,,aragon/deployments,,,https://github.com/aragon/deployments,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,,miota,industry-marketplace,https://github.com/iotaledger/industry-marketplace,The worlds first autonomous and decentralized Industry Marketplace.,others,11,False,743.0,,48.0,,13.0,28.0,,119.0,13.0,10.0,,10.0,2019-05-22 13:22:53,2022-02-12 21:18:37.000,2021-03-23 20:39:42,,3.0,,,iotaledger/industry-marketplace,,,https://github.com/iotaledger/industry-marketplace,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,,trb,TellorCore,https://github.com/tellor-io/TellorCore,Mineable Token to provide Oracle Data.,others,11,False,510.0,,48.0,3.0,9.0,12.0,7.0,84.0,2.0,51.0,,9.0,2019-03-19 12:51:37,2021-05-11 03:03:46.000,2021-01-06 14:58:33,2021-02-02 19:44:25.000,3.0,,,tellor-io/TellorCore,tellorcore,,https://github.com/tellor-io/TellorCore,MIT,2.6,,https://www.npmjs.com/package/tellorcore,2019-10-28 17:59:35.520,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2511,,pond,OpenWeaver,https://github.com/marlinprotocol/OpenWeaver,FIBRE now available for your favourite chain. Deploy relay networks in minutes!.,others,11,False,1963.0,16.0,48.0,0.0,11.0,12.0,1.0,83.0,,3.0,,10.0,2020-02-27 10:13:10,2022-02-10 07:23:22.000,2022-01-18 07:08:57,,3.0,,,marlinprotocol/OpenWeaver,,,https://github.com/marlinprotocol/OpenWeaver,MIT,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,
2512,,bzz,swap-swear-and-swindle,https://github.com/ethersphere/swap-swear-and-swindle,"Contracts for Swap, Swear and Swindle. Swap is a protocol for p2p accounting. This is the basis for Swarms..",others,11,False,330.0,4.0,47.0,,21.0,21.0,,91.0,11.0,48.0,,5.0,2017-07-13 16:56:20,2022-02-14 03:41:35.000,2021-12-17 13:48:49,,3.0,,,ethersphere/swap-swear-and-swindle,,,https://github.com/ethersphere/swap-swear-and-swindle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,,posi,position-protocol,https://github.com/PositionExchange/position-protocol,Position Exchange Protocol.,others,11,False,375.0,171.0,47.0,,12.0,7.0,,38.0,,,,5.0,2021-07-05 06:56:40,2022-02-16 08:25:07.000,2022-02-16 08:25:07,,3.0,,,PositionExchange/position-protocol,,,https://github.com/PositionExchange/position-protocol,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,,dhx,DataHighway-DHX/node,https://github.com/DataHighway-DHX/node,DataHighway Node. A blockchain being built with Substrate to become a parachain on the Polkadot network. Planned..,others,11,False,580.0,,47.0,1.0,7.0,4.0,8.0,172.0,67.0,26.0,,6.0,2020-01-20 23:32:28,2022-01-25 14:33:08.000,2021-11-08 14:27:31,2021-06-28 09:09:35.000,3.0,,,DataHighway-DHX/node,,,https://github.com/DataHighway-DHX/node,GPL-3.0,3.0.5,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,
