,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,trending,labels,new_addition,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
3095,,pnt,eos-examples,https://github.com/provable-things/eos-examples,Code examples showing how to use the Provable API on EOSIO.,others,6,False,138.0,,32.0,,9.0,8.0,1.0,16.0,,1.0,,4.0,2018-08-10 12:10:39.000,2020-06-30 13:29:19.000,2020-06-30 13:29:14.000,2020-05-22 15:04:28.000,3,,,,provable-things/eos-examples,,,https://github.com/provable-things/eos-examples,,1.7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,,html,HTML5,https://github.com/HTMLCOIN/HTML5,The HTML5 Coin Repository.,others,6,False,43.0,,32.0,2.0,17.0,19.0,1.0,8.0,3.0,6.0,,7.0,2014-09-25 15:37:00.000,2020-10-01 11:07:46.000,2017-09-11 23:15:08.000,2018-01-08 15:20:39.000,3,,,,HTMLCOIN/HTML5,,,https://github.com/HTMLCOIN/HTML5,GPL-3.0,2.0.0.4,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,
3097,,ut,Ulord-Sidechain-SDK,https://github.com/UlordChain/Ulord-Sidechain-SDK,the python SDK of the Ulord-Sidechain.,others,6,False,32.0,,32.0,,,2.0,,6.0,,,,4.0,2018-07-13 01:07:57.000,2021-08-09 20:45:42.000,2019-01-07 06:38:20.000,,3,,,,UlordChain/Ulord-Sidechain-SDK,,,https://github.com/UlordChain/Ulord-Sidechain-SDK,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,,hegic,cryptoanonsense,https://github.com/hegic/cryptoanonsense,[BOOK] Crypto Anonsense: The Story Behind Hegic.,others,6,False,2.0,,30.0,,3.0,3.0,,1.0,,,,,2021-02-20 15:56:42.000,2021-11-26 13:18:05.000,2021-02-20 15:57:24.000,,3,,,,hegic/cryptoanonsense,,,https://github.com/hegic/cryptoanonsense,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,,cto,white-paper,https://github.com/Coinversation/white-paper,Coinversation Protocol whitepapers.,others,5,False,9.0,2.0,307.0,,5.0,18.0,,,3.0,,,2.0,2020-09-01 06:15:16.000,2021-11-11 02:18:25.000,2021-11-11 02:18:25.000,,3,,,,Coinversation/white-paper,,,https://github.com/Coinversation/white-paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,,num,community-support,https://github.com/numbersprotocol/community-support,This is a channel for Numbers community to report issues or open feature requests.,others,5,False,3.0,3.0,226.0,,3.0,11.0,,,44.0,7.0,,1.0,2021-11-01 06:50:26.000,2021-11-01 08:43:13.000,2021-11-01 08:43:13.000,,3,,,,numbersprotocol/community-support,,,https://github.com/numbersprotocol/community-support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,,eth,exploit-uniswap,https://github.com/OpenZeppelin/exploit-uniswap,Exploiting a Uniswap exchange that uses an ERC777 token by leveraging the reentrant microtrading attack vector.,others,5,False,1.0,,106.0,,18.0,5.0,,8.0,4.0,,,1.0,2019-07-02 20:08:07.000,2021-10-06 23:15:47.000,2019-07-02 20:07:27.000,,3,,,,OpenZeppelin/exploit-uniswap,,,https://github.com/OpenZeppelin/exploit-uniswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,,swd,sunwallet-ios,https://github.com/sw-dao/sunwallet-ios,,others,5,False,10.0,,96.0,,11.0,25.0,,1.0,1.0,,,,2020-06-19 18:19:08.000,2020-11-03 18:29:18.000,2020-11-03 18:29:13.000,,3,,,,sw-dao/sunwallet-ios,,,https://github.com/sw-dao/sunwallet-ios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,,mx,APIDoc,https://github.com/mxcdevelop/APIDoc,,others,5,False,73.0,2.0,89.0,,77.0,6.0,,35.0,25.0,2.0,,7.0,2019-02-27 07:33:26.000,2022-01-04 03:24:15.000,2022-01-04 03:24:12.000,,3,,,True,mxcdevelop/APIDoc,,,https://github.com/mxcdevelop/APIDoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,,vta,VirtaCoinProject,https://github.com/virtacoin/VirtaCoinProject,,others,5,False,1.0,,87.0,,109.0,40.0,,7.0,39.0,2.0,,1.0,2014-06-27 15:43:11.000,2021-08-27 08:02:39.000,2014-06-27 16:46:55.000,,3,,,True,virtacoin/virtacoinproject,,,https://github.com/virtacoin/VirtaCoinProject,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,,luna,awesome-terra,https://github.com/terra-money/awesome-terra,A curated list of awesome Terra blockchain resources.,others,5,False,12.0,1.0,83.0,,15.0,3.0,,6.0,1.0,,,5.0,2020-11-05 04:39:30.000,2022-01-16 21:28:45.000,2021-11-05 22:37:18.000,,3,,,,terra-money/awesome-terra,,,https://github.com/terra-money/awesome-terra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,,omni,OmniClientJS,https://github.com/OmniLayer/OmniClientJS,(Unmaintained) Omni Layer Node.js RPC client (bitcoind + omnicored extensions).,others,5,False,21.0,,83.0,,40.0,8.0,,2.0,7.0,2.0,,2.0,2015-12-13 05:59:49.000,2021-10-11 13:55:34.000,2018-08-09 17:48:25.000,,3,,,,OmniLayer/OmniClientJS,,,https://github.com/OmniLayer/OmniClientJS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,,eth,solidity-jwt,https://github.com/OpenZeppelin/solidity-jwt,Experiments with Solidity JWT. Do not use in production.,others,5,False,23.0,,81.0,,16.0,7.0,,2.0,,2.0,,3.0,2019-04-05 21:28:23.000,2021-10-07 21:12:23.000,2019-10-28 16:37:00.000,,3,,,,OpenZeppelin/solidity-jwt,,,https://github.com/OpenZeppelin/solidity-jwt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,,rfi,reflect-contracts,https://github.com/reflectfinance/reflect-contracts,,others,5,False,6.0,,80.0,,101.0,5.0,,4.0,8.0,,,1.0,2020-11-19 23:50:58.000,2021-06-02 11:56:16.000,2021-02-15 22:39:27.000,,3,,,True,reflectfinance/reflect-contracts,,,https://github.com/reflectfinance/reflect-contracts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,,lpt,file-video,https://github.com/livepeer/file-video,,others,5,False,32.0,2.0,76.0,,9.0,8.0,,26.0,9.0,5.0,,4.0,2020-06-30 14:53:40.000,2021-12-09 01:42:26.000,2021-11-23 05:51:25.000,,3,,,,livepeer/file-video,,,https://github.com/livepeer/file-video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,,vollar,vds-core,https://github.com/v-dimension/vds-core,,others,5,False,3.0,,66.0,,68.0,13.0,,1.0,10.0,8.0,,3.0,2019-04-25 05:20:03.000,2021-08-02 20:34:57.000,2019-05-17 02:09:16.000,,3,,,,v-dimension/vds-core,,,https://github.com/v-dimension/vds-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,,torn,tornado-cli,https://github.com/tornadocash/tornado-cli,A command line interface to make transactions in Tornado Cash protocol.,others,5,False,15.0,1.0,65.0,,35.0,7.0,,12.0,6.0,1.0,,4.0,2020-05-21 19:30:51.000,2022-01-14 13:16:32.000,2021-11-23 08:41:09.000,,3,,,,tornadocash/tornado-cli,,,https://github.com/tornadocash/tornado-cli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,,like,likecoin-chain,https://github.com/likecoin/likecoin-chain,LikeCoin chain node.,others,5,False,90.0,2.0,65.0,,19.0,9.0,,31.0,10.0,1.0,1.0,2.0,2018-07-30 08:14:24.000,2022-01-19 06:25:00.000,2021-11-01 06:43:09.000,,3,,,,likecoin/likecoin-chain,,,https://github.com/likecoin/likecoin-chain,GPL-3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,,yield,yield-liquidator,https://github.com/yieldprotocol/yield-liquidator,Utility for force-closing undercollateralized Yield Protocol loans and participating in dutch auctions with liquidity..,others,5,False,34.0,,65.0,,27.0,6.0,,,1.0,1.0,,1.0,2020-08-05 13:37:06.000,2021-01-17 12:42:27.000,2021-01-17 12:42:23.000,,3,,,,yieldprotocol/yield-liquidator,,,https://github.com/yieldprotocol/yield-liquidator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,,yfi,yearn-pm,https://github.com/yearn/yearn-pm,,others,5,False,53.0,1.0,63.0,,9.0,29.0,,53.0,1.0,2.0,,5.0,2020-10-22 09:31:16.000,2021-11-03 08:06:45.000,2021-11-03 08:06:45.000,,3,,,,yearn/yearn-pm,,,https://github.com/yearn/yearn-pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,,burger,burgerswap-core,https://github.com/burgerswap-org/burgerswap-core,,others,5,False,5.0,,60.0,,36.0,8.0,,1.0,4.0,1.0,,3.0,2020-09-09 15:08:36.000,2021-09-22 02:34:09.000,2021-09-22 02:28:22.000,,3,,,True,burgerswap-org/burgerswap-core,,,https://github.com/burgerswap-org/burgerswap-core,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,,psp,CrossChainArbitrageBot,https://github.com/paraswap/CrossChainArbitrageBot,Cross Chain Arbitrage Bot Powered by Paraswap.,others,5,False,9.0,,56.0,,35.0,13.0,,1.0,2.0,,,1.0,2021-06-16 15:22:26.000,2021-06-16 17:56:40.000,2021-06-16 17:56:30.000,,3,,,,paraswap/CrossChainArbitrageBot,,,https://github.com/paraswap/CrossChainArbitrageBot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,,bifi,beefy-protocol,https://github.com/beefyfinance/beefy-protocol,Solidity smart contracts.,others,5,False,19.0,,53.0,,56.0,2.0,,5.0,3.0,,,5.0,2020-09-20 20:33:17.000,2021-05-22 02:11:08.000,2021-04-28 22:10:58.000,,3,,,,beefyfinance/beefy-protocol,,,https://github.com/beefyfinance/beefy-protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,,cocos,iOSSDK,https://github.com/Cocos-BCX/iOSSDK,,others,5,False,45.0,,53.0,,2.0,3.0,,2.0,,,,2.0,2019-06-05 06:54:00.000,2020-09-10 07:11:37.000,2020-09-10 07:11:11.000,,3,,,,Cocos-BCX/iOSSDK,,,https://github.com/Cocos-BCX/iOSSDK,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,,red,red/community,https://github.com/red/community,The central place for Red users scripts.,others,5,False,65.0,,53.0,,16.0,18.0,,16.0,,1.0,,10.0,2017-05-15 02:19:22.000,2021-01-31 22:34:19.000,2019-11-12 23:55:21.000,,3,,,,red/community,,,https://github.com/red/community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,,eps,ellipsis,https://github.com/ellipsis-finance/ellipsis,Core protocol contracts for Ellipsis Finance.,others,5,False,38.0,,52.0,,25.0,8.0,,8.0,,2.0,,2.0,2021-03-22 23:49:57.000,2021-07-06 20:40:35.000,2021-07-06 20:40:14.000,,3,,,,ellipsis-finance/ellipsis,,,https://github.com/ellipsis-finance/ellipsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,,media,media-server,https://github.com/mediafoundation/media-server,"Transcode, Broadcast and Stream Live Video.",others,5,False,19.0,,50.0,,9.0,6.0,,,2.0,1.0,,2.0,2020-11-05 17:54:58.000,2021-06-21 18:49:48.000,2021-06-21 18:49:42.000,,3,,,,mediafoundation/media-server,,,https://github.com/mediafoundation/media-server,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,,bake,bakery-swap-core,https://github.com/BakeryProject/bakery-swap-core,,others,5,False,1.0,,49.0,,60.0,7.0,,,2.0,,,,2020-09-13 04:25:34.000,2020-09-13 04:34:09.000,2020-09-13 04:33:53.000,,3,,,,BakeryProject/bakery-swap-core,,,https://github.com/BakeryProject/bakery-swap-core,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,,gtc,quadratic-funding,https://github.com/gitcoinco/quadratic-funding,"This is an open source implementation of quadratic funding, a design for philanthropic and publicly-funded seeding,..",others,5,False,5.0,,48.0,,10.0,7.0,,2.0,5.0,1.0,,2.0,2020-07-04 22:39:39.000,2021-10-15 04:07:20.000,2021-10-15 04:07:20.000,,3,,,,gitcoinco/quadratic-funding,,,https://github.com/gitcoinco/quadratic-funding,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,,btc,httpseed,https://github.com/bitcoinj/httpseed,Cartographer: A new type of seed for the Bitcoin network.,others,5,False,101.0,2.0,43.0,1.0,17.0,8.0,1.0,7.0,1.0,2.0,,2.0,2014-12-19 02:04:49.000,2021-12-29 10:12:43.000,2021-12-26 17:28:35.000,2014-12-28 18:13:35.000,3,,,,bitcoinj/httpseed,,,https://github.com/bitcoinj/httpseed,Apache-2.0,1.0,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,
3125,,theta,theta-mainnet-integration-guide,https://github.com/thetatoken/theta-mainnet-integration-guide,Documents and demos to facilitate Theta mainnet integration.,others,5,False,130.0,1.0,43.0,,13.0,18.0,,30.0,21.0,2.0,,3.0,2019-01-17 19:40:17.000,2022-01-07 20:28:26.000,2022-01-07 20:28:26.000,,3,,,,thetatoken/theta-mainnet-integration-guide,,,https://github.com/thetatoken/theta-mainnet-integration-guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,,rgt,fuse-liquidator-bot,https://github.com/Rari-Capital/fuse-liquidator-bot,Liquidates unhealthy Fuse pool loans.,others,5,False,20.0,,43.0,,18.0,5.0,,3.0,3.0,1.0,,2.0,2021-01-21 22:26:56.000,2021-08-13 19:17:41.000,2021-05-12 22:57:43.000,,3,,,,Rari-Capital/fuse-liquidator-bot,,,https://github.com/Rari-Capital/fuse-liquidator-bot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,,dos,Token-Contracts,https://github.com/DOSNetwork/Token-Contracts,,others,5,False,33.0,,43.0,,1.0,6.0,,,,,,1.0,2019-03-03 09:33:17.000,2021-04-13 10:12:28.000,2020-09-13 09:43:29.000,,3,,,,DOSNetwork/Token-Contracts,,,https://github.com/DOSNetwork/Token-Contracts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,,raid,buidler-waffle-typechain-oz-vue,https://github.com/raid-guild/buidler-waffle-typechain-oz-vue,Dapp starter kit using: Buidler + Waffle + TypeChain + OpenZeppelin CLI + Vue (TypeScript).,others,5,False,21.0,,42.0,,7.0,3.0,2.0,1.0,,2.0,,2.0,2020-03-01 10:05:25.000,2020-07-01 07:14:50.000,2020-07-01 07:14:48.000,,3,,,,raid-guild/buidler-waffle-typechain-oz-vue,,,https://github.com/raid-guild/buidler-waffle-typechain-oz-vue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,,eth,meteor-package-elements,https://github.com/ethereum/meteor-package-elements,,others,5,False,139.0,,41.0,,46.0,12.0,,13.0,2.0,2.0,,7.0,2015-02-09 16:05:22.000,2020-06-15 15:46:59.000,2020-06-15 15:46:58.000,,3,,,,ethereum/meteor-package-elements,,,https://github.com/ethereum/meteor-package-elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,,abt,ArcBlock/nft-marketplace,https://github.com/ArcBlock/nft-marketplace,"Deprecated, checkout https://github.com/blocklet/nft-marketplace.",others,5,False,17.0,,40.0,,27.0,15.0,,,3.0,1.0,,,2020-06-24 03:28:22.000,2020-06-26 23:32:02.000,2020-06-26 23:31:54.000,,3,,,,ArcBlock/nft-marketplace,,,https://github.com/ArcBlock/nft-marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,,fevr,webapp-community,https://github.com/bepronetwork/webapp-community,"A webApp containing information about the network, protocol and more.",others,5,False,3.0,,39.0,,265.0,4.0,,10.0,3192.0,5.0,,1.0,2021-09-15 21:40:35.000,2021-10-26 10:34:30.000,2021-09-15 21:45:24.000,,3,,,,bepronetwork/webapp-community,,,https://github.com/bepronetwork/webapp-community,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,,dcr,dcps,https://github.com/decred/dcps,Decred Change Proposals (DCPs).,others,5,False,23.0,1.0,38.0,,13.0,19.0,,21.0,,1.0,,5.0,2017-03-30 05:25:05.000,2021-12-19 04:11:57.000,2021-12-17 19:13:47.000,,3,,,,decred/dcps,,,https://github.com/decred/dcps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,,mngo,ido-pool,https://github.com/blockworks-foundation/ido-pool,,others,5,False,1.0,,38.0,1.0,19.0,3.0,1.0,1.0,1.0,1.0,,,2021-08-03 23:15:34.000,2021-12-13 18:25:17.000,2021-08-03 23:15:24.000,2021-08-03 23:18:15.000,3,,,,blockworks-foundation/ido-pool,,,https://github.com/blockworks-foundation/ido-pool,MIT,1.0.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
3134,,uni,unipig,https://github.com/Uniswap/unipig,,others,5,False,136.0,,37.0,,20.0,7.0,,12.0,1.0,1.0,,2.0,2019-08-29 22:16:20.000,2021-07-18 00:44:03.000,2019-10-07 23:40:22.000,,3,,,,Uniswap/unipig,,,https://github.com/Uniswap/unipig,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,,1inch,1inch-v2-contracts,https://github.com/1inch/1inch-v2-contracts,,others,5,False,1.0,,37.0,,27.0,8.0,,2.0,2.0,,,1.0,2020-12-07 10:26:21.000,2021-10-27 22:15:58.000,2020-12-07 10:46:17.000,,3,,,,1inch/1inch-v2-contracts,,,https://github.com/1inch/1inch-v2-contracts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,,ice,Popsicle-Finance/Contracts,https://github.com/Popsicle-Finance/Contracts,Popsicle Finance smart contracts.,others,5,False,26.0,,37.0,,9.0,9.0,,,1.0,1.0,,3.0,2021-03-17 09:25:58.000,2021-05-31 09:55:21.000,2021-05-31 09:55:11.000,,3,,,,Popsicle-Finance/Contracts,,,https://github.com/Popsicle-Finance/Contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,,pre,PRE-Token,https://github.com/PresearchOfficial/PRE-Token,Presearch Ethereum Token.,others,5,False,14.0,,37.0,,5.0,8.0,2.0,10.0,,,,2.0,2017-10-12 15:10:51.000,2021-09-02 17:24:10.000,2020-11-02 13:52:11.000,2020-11-02 06:55:13.000,3,,,,PresearchOfficial/PRE-Token,,,https://github.com/PresearchOfficial/PRE-Token,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,,arrr,pirate,https://github.com/PirateNetwork/pirate,PirateChain.,others,5,False,,,36.0,,17.0,,,,10.0,,,,2019-10-11 19:16:30.000,2021-05-07 15:58:04.000,,,3,-17.0,,,PirateNetwork/pirate,,,https://github.com/PirateNetwork/pirate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,,grt,ethdenver-dapp,https://github.com/graphprotocol/ethdenver-dapp,ETHDenver example dApp built on The Graph.,others,5,False,19.0,,35.0,,20.0,5.0,,32.0,7.0,2.0,,6.0,2019-02-15 17:02:42.000,2022-01-13 18:03:26.000,2019-11-24 22:57:07.000,,3,,,,graphprotocol/ethdenver-dapp,,,https://github.com/graphprotocol/ethdenver-dapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,,yfi,woofy,https://github.com/yearn/woofy,nothing to see here.,others,5,False,10.0,,35.0,,9.0,8.0,,,,,,,2021-05-11 13:37:08.000,2021-05-11 19:31:01.000,2021-05-11 19:30:56.000,,3,,,,yearn/woofy,,,https://github.com/yearn/woofy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,,mngo,mango-ui,https://github.com/blockworks-foundation/mango-ui,,others,5,False,402.0,,35.0,,20.0,8.0,,37.0,6.0,1.0,,18.0,2020-12-22 03:52:31.000,2021-04-19 16:19:42.000,2021-04-19 16:19:41.000,,3,,,,blockworks-foundation/mango-ui,,,https://github.com/blockworks-foundation/mango-ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,,torn,ui-minified,https://github.com/tornadocash/ui-minified,A minified web UI for Tornado Cash protocol.,others,5,False,1.0,1.0,35.0,,29.0,8.0,,2.0,2.0,8.0,,1.0,2020-04-15 21:05:10.000,2022-01-18 10:18:13.000,2022-01-18 10:18:05.000,,3,,,,tornadocash/ui-minified,,,https://github.com/tornadocash/ui-minified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,,xtt-b20,dai-research-development,https://github.com/xtblock/dai-research-development,Distributed Artificial Intelligence Computing with XTblocks Blockchain Neworks.,others,5,False,5.0,,35.0,,1.0,2.0,,,,,,,2021-03-26 16:14:15.000,2021-06-19 07:14:59.000,2021-06-19 07:14:59.000,,3,,,,xtblock/dai-research-development,,,https://github.com/xtblock/dai-research-development,BSD-2-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,,farm,harvest-strategy-bsc,https://github.com/harvest-finance/harvest-strategy-bsc,Harvest strategies for Binance Smart Chain.,others,5,False,121.0,,34.0,,11.0,5.0,,41.0,8.0,1.0,,4.0,2021-03-18 19:43:50.000,2021-05-18 15:50:18.000,2021-05-18 15:50:18.000,,3,,,,harvest-finance/harvest-strategy-bsc,,,https://github.com/harvest-finance/harvest-strategy-bsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,,zks,zkspace-whitepaper,https://github.com/l2labs/zkspace-whitepaper,zkswap whitepaper.,others,5,False,16.0,2.0,34.0,,4.0,3.0,,,4.0,,,,2020-09-21 08:06:59.000,2021-12-29 16:22:38.000,2021-12-29 16:22:25.000,,3,,,,l2labs/zkspace-whitepaper,,,https://github.com/l2labs/zkspace-whitepaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,,xtt-b20,dai-gomoku,https://github.com/xtblock/dai-gomoku,This dai-gomoku program demonstrates a distributed problem solving solution for AI in case of a huge branching factor.,others,5,False,10.0,,34.0,,1.0,1.0,,1.0,,,,3.0,2021-02-25 18:36:28.000,2021-04-27 18:22:14.000,2021-04-27 18:21:57.000,,3,,,,xtblock/dai-gomoku,,,https://github.com/xtblock/dai-gomoku,BSD-2-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,,cocos,scripts,https://github.com/Cocos-BCX/scripts,Cocos-BCX scripts.,others,5,False,4.0,,33.0,,,2.0,,,,,,3.0,2019-07-23 03:16:30.000,2020-10-20 06:20:19.000,2020-10-20 06:19:56.000,,3,,,,Cocos-BCX/scripts,,,https://github.com/Cocos-BCX/scripts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,,rgt,duppgrade,https://github.com/Rari-Capital/duppgrade,Update or revert to a specific DappTools commit with ease.,others,5,False,35.0,,32.0,,1.0,2.0,,,1.0,,,,2021-08-09 03:05:11.000,2022-01-03 18:38:53.000,2021-09-19 19:13:03.000,,3,,,,Rari-Capital/duppgrade,,,https://github.com/Rari-Capital/duppgrade,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,,lat,proof_of_custody,https://github.com/PlatONnetwork/proof_of_custody,MPC implementation of proof of custody.,others,5,False,119.0,,32.0,,7.0,7.0,1.0,,,3.0,,2.0,2020-03-04 11:49:37.000,2021-06-22 02:30:30.000,2021-06-22 02:29:36.000,2021-06-21 13:13:30.000,3,,,,PlatONnetwork/proof_of_custody,,,https://github.com/PlatONnetwork/proof_of_custody,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,,agix,semantic-vision,https://github.com/singnet/semantic-vision,,others,5,False,544.0,,32.0,,10.0,13.0,,52.0,4.0,2.0,,12.0,2018-04-18 13:58:52.000,2020-10-12 21:37:38.000,2019-11-27 12:18:09.000,,3,,,,singnet/semantic-vision,,,https://github.com/singnet/semantic-vision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,,vnt,vnt-documentation,https://github.com/vntchain/vnt-documentation,,others,5,False,174.0,,32.0,,9.0,1.0,1.0,25.0,4.0,2.0,,12.0,2018-04-16 07:48:08.000,2021-04-02 09:42:53.000,2020-07-15 09:49:20.000,2019-01-17 12:01:48.000,3,,,,vntchain/vnt-documentation,,,https://github.com/vntchain/vnt-documentation,,0.6.0-alpha.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,,one,go-raptorq,https://github.com/harmony-one/go-raptorq,RFC 6330 compliant implementation of RaptorQ.,others,5,False,57.0,,31.0,,9.0,8.0,,4.0,3.0,,,1.0,2018-11-06 19:44:03.000,2020-10-13 12:30:07.000,2018-12-30 01:11:28.000,,3,,,,harmony-one/go-raptorq,,,https://github.com/harmony-one/go-raptorq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,,stsol,liquid-staking,https://github.com/ChorusOne/liquid-staking,Liquid Staking: An ICF-funded project to explore how staking will evolve.,others,5,False,34.0,,31.0,,2.0,23.0,,,10.0,3.0,,2.0,2020-01-07 09:15:54.000,2020-06-12 12:00:10.000,2020-06-12 12:00:09.000,,3,,,,ChorusOne/liquid-staking,,,https://github.com/ChorusOne/liquid-staking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,,arrr,PirateOS,https://github.com/PirateNetwork/PirateOS,,others,5,False,3.0,,31.0,121.0,10.0,7.0,1.0,1.0,2.0,,,,2019-12-17 18:21:38.000,2021-05-05 07:09:17.000,2019-12-20 20:59:45.000,2019-12-18 21:07:48.000,3,,,,PirateNetwork/PirateOS,,,https://github.com/PirateNetwork/PirateOS,,pirateOSiso,,,,,,,,,3028.0,,,,,,,,,,,,,,,,,,,,
3155,,uni,sybil-list,https://github.com/Uniswap/sybil-list,List of verified mappings from Ethereum addresses to social profiles.,others,4,False,1.0,1.0,107.0,,43.0,11.0,,4.0,1.0,,,1.0,2020-11-30 01:09:33.000,2022-01-19 12:17:00.000,2022-01-19 12:16:59.000,,3,,,,Uniswap/sybil-list,,,https://github.com/Uniswap/sybil-list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,,rgt,golf-course,https://github.com/Rari-Capital/golf-course,A list of common Solidity optimization tips and myths.,others,4,False,3.0,2.0,102.0,,5.0,12.0,,1.0,,,,,2021-10-13 06:15:09.000,2021-12-18 19:35:58.000,2021-12-13 19:41:57.000,,3,,,,Rari-Capital/golf-course,,,https://github.com/Rari-Capital/golf-course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,,uni,retroactive-query,https://github.com/Uniswap/retroactive-query,Queries for surfacing information about past users of Uniswap.,others,4,False,2.0,,94.0,,58.0,17.0,,2.0,,,,2.0,2020-09-16 17:25:31.000,2020-09-22 19:14:32.000,2020-09-16 23:50:33.000,,3,,,,Uniswap/retroactive-query,,,https://github.com/Uniswap/retroactive-query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
