,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
2045,,lrc,loopr,https://github.com/LoopringSecondary/loopr,Loopr is a web based Ethereum wallet with Loopring DEX integrated.,others,11,False,2314,,44,,19.0,24,,417.0,10.0,12.0,,8.0,2018-01-16 07:07:31.000,2020-07-18 03:46:31.000,2019-06-10 07:03:42.000,,3,,,LoopringSecondary/loopr,,https://github.com/LoopringSecondary/loopr,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,,moon,mooncoincore/wallet,https://github.com/mooncoincore/wallet,MoonCoin Wallet.,others,11,False,15,,44,77.0,28.0,24,2.0,17.0,6.0,12.0,,3.0,2017-11-29 16:50:01.000,2021-04-28 06:42:42.000,2018-01-17 14:42:34.000,2020-02-19 06:12:29.000,3,,,mooncoincore/wallet,,https://github.com/mooncoincore/wallet,MIT,0.17.1.0,,,,,,,3779.0,,,,,,,,,,,,,,,,,,,,,,
2047,,atom,ledger-cosmos-obsolete,https://github.com/cosmos/ledger-cosmos-obsolete,Ledger Nano S support for Tendermint/Cosmos.,others,11,False,483,,43,,29.0,11,,103.0,,53.0,,8.0,2018-03-03 15:39:17.000,2020-06-29 12:14:42.000,2020-06-29 12:14:41.000,,3,,,cosmos/ledger-cosmos-obsolete,,https://github.com/cosmos/ledger-cosmos-obsolete,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,,dash,p2pool-dash,https://github.com/dashpay/p2pool-dash,,others,11,False,1750,,43,,84.0,27,,42.0,18.0,19.0,,45.0,2014-10-06 17:09:45.000,2020-10-31 13:04:28.000,2020-02-10 10:16:29.000,,3,,,dashpay/p2pool-dash,,https://github.com/dashpay/p2pool-dash,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,,hc,HyperExchange,https://github.com/HcashOrg/HyperExchange,Cross Chain.,others,11,False,2149,,42,42.0,17.0,19,35.0,1.0,2.0,13.0,,14.0,2018-06-15 03:17:04.000,2021-10-26 06:07:12.000,2020-03-17 09:34:40.000,2019-09-27 07:37:43.000,3,,,HcashOrg/HyperExchange,,https://github.com/HcashOrg/HyperExchange,,1.3.1,,,,,,,1639.0,,,,,,,,,,,,,,,,,,,,,,
2050,,luna,fcd,https://github.com/terra-money/fcd,Terra ETL + RestFul API Server.,others,11,False,281,3.0,41,,17.0,18,,105.0,5.0,45.0,,11.0,2020-04-25 12:27:50.000,2022-01-06 11:16:25.000,2022-01-06 11:16:22.000,,3,,,terra-money/fcd,,https://github.com/terra-money/fcd,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,,yfi,yearn-finance-v3,https://github.com/yearn/yearn-finance-v3,Yearn Finance Web App v3.,others,11,False,478,119.0,41,,34.0,6,,412.0,4.0,7.0,,15.0,2021-03-25 20:45:18.000,2022-01-09 00:03:00.000,2022-01-04 22:27:07.000,,3,,,yearn/yearn-finance-v3,,https://github.com/yearn/yearn-finance-v3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,,egld,elrond-proxy-go,https://github.com/ElrondNetwork/elrond-proxy-go,Elrond Proxy: The official implementation of the web proxy for the Elrond Network. An intermediary that abstracts away..,others,11,False,798,,39,,13.0,13,21.0,256.0,13.0,23.0,1.0,16.0,2019-06-03 10:14:27.000,2022-01-08 19:24:12.000,2021-09-07 10:41:35.000,2021-11-28 00:12:06.171,3,,,ElrondNetwork/elrond-proxy-go,,https://github.com/ElrondNetwork/elrond-proxy-go,,v1.1.17,1.0,,,,github.com/ElrondNetwork/elrond-proxy-go,,,,,https://pkg.go.dev/github.com/ElrondNetwork/elrond-proxy-go,2021-11-28 00:12:06.171,,,,,,,,,,,,,,,,,,
2053,,zil,kaya,https://github.com/Zilliqa/kaya,RPC Server for Zilliqa.,others,11,False,284,,39,16.0,14.0,10,10.0,68.0,15.0,43.0,,12.0,2018-07-18 08:11:28.000,2021-05-09 15:43:25.000,2020-05-23 09:08:45.000,2019-03-25 13:28:45.400,3,,,Zilliqa/kaya,kaya-cli,https://github.com/Zilliqa/kaya,GPL-3.0,0.2.9,,https://www.npmjs.com/package/kaya-cli,2019-03-25 13:28:45.400,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
2054,,mask,TesserPG-iOS,https://github.com/DimensionDev/TesserPG-iOS,Encryption Made Mobile.,others,11,False,284,,39,,4.0,10,2.0,55.0,4.0,60.0,,3.0,2019-04-29 10:10:42.000,2021-09-27 14:21:50.000,2020-06-16 11:15:17.000,2020-06-16 11:17:30.000,3,,,DimensionDev/TesserPG-iOS,,https://github.com/DimensionDev/TesserPG-iOS,AGPL-3.0,1.3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,,firo,cpuminer,https://github.com/firoorg/cpuminer,cpuminer with mtp support.,others,11,False,59,,39,1120.0,14.0,14,10.0,6.0,10.0,11.0,,5.0,2018-11-06 10:52:57.000,2021-02-23 19:52:30.000,2021-01-29 16:17:54.000,2019-03-31 23:56:37.000,3,,,firoorg/cpuminer,,https://github.com/firoorg/cpuminer,,0.1.2,,,,,,,42593.0,,,,,,,,,,,,,,,,,,,,,,
2056,,akt,ovrclk/ecosystem,https://github.com/ovrclk/ecosystem,Projects deployed on Akash.,others,11,False,198,,38,,349.0,13,,627.0,421.0,25.0,,73.0,2019-11-06 10:18:16.000,2020-12-21 16:06:03.000,2020-12-08 08:56:07.000,,3,,,ovrclk/ecosystem,,https://github.com/ovrclk/ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,,orbs,lean-helix-go,https://github.com/orbs-network/lean-helix-go,Go implementation of the Lean Helix Byzantine fault tolerant consensus algorithm.,others,11,False,754,,38,,,12,17.0,42.0,37.0,21.0,16.0,12.0,2018-08-12 10:57:36.000,2020-12-06 15:47:12.000,2020-12-06 15:47:08.000,2020-11-16 14:30:06.000,3,,,orbs-network/lean-helix-go,,https://github.com/orbs-network/lean-helix-go,,0.6.2,13.0,,,,github.com/orbs-network/lean-helix-go,,,,,https://pkg.go.dev/github.com/orbs-network/lean-helix-go,2020-12-06 15:47:08.000,3.0,,,,,,,,,,,,,,,,,
2058,,card,merkle-tree-payment-pool,https://github.com/cardstack/merkle-tree-payment-pool,Merkle Tree based Payment Pool.,others,11,False,68,,38,11.0,11.0,5,2.0,15.0,1.0,,1.0,3.0,2018-01-09 20:29:45.000,2021-11-08 18:41:51.000,2021-05-25 02:49:35.000,2018-02-06 01:12:39.592,3,,,cardstack/merkle-tree-payment-pool,merkle-tree-payment-pool,https://github.com/cardstack/merkle-tree-payment-pool,MIT,1.0.1,1.0,https://www.npmjs.com/package/merkle-tree-payment-pool,2018-02-06 01:12:39.592,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2059,,si,sirenmarkets/core,https://github.com/sirenmarkets/core,SIREN Core Smart Contracts.,others,11,False,45,19.0,38,,8.0,5,12.0,83.0,14.0,14.0,,6.0,2020-11-13 21:34:46.000,2022-01-05 06:52:30.000,2021-12-09 00:01:53.000,2021-02-05 19:39:12.315,3,,,sirenmarkets/core,@sirenprotocol/sdk,https://github.com/sirenmarkets/core,GPL-3.0,2.0.0,,https://www.npmjs.com/package/@sirenprotocol/sdk,2021-06-18 22:47:31.305,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,,yam,yam-www,https://github.com/yam-finance/yam-www,Web application for the Yam protocol.,others,11,False,804,13.0,38,,53.0,9,,185.0,35.0,47.0,,16.0,2020-09-16 18:46:59.000,2022-01-07 01:42:13.000,2022-01-07 01:42:12.000,,3,,,yam-finance/yam-www,,https://github.com/yam-finance/yam-www,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,,mana,wearables-contracts,https://github.com/decentraland/wearables-contracts,Set of Wearables NFT contracts.,others,11,False,216,,37,38.0,11.0,9,34.0,36.0,1.0,2.0,,2.0,2019-10-17 16:24:17.000,2021-10-26 17:41:00.000,2021-08-27 11:44:31.000,2021-08-27 12:03:35.000,3,,,decentraland/wearables-contracts,wearables-contracts,https://github.com/decentraland/wearables-contracts,ISC,1.30.0,,https://www.npmjs.com/package/wearables-contracts,2021-08-27 12:03:32.989,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
2062,,uma,UMIPs,https://github.com/UMAprotocol/UMIPs,UMA Improvement Proposal repository.,others,11,False,379,35.0,37,,84.0,19,,459.0,7.0,1.0,,58.0,2020-04-07 20:20:30.000,2022-01-07 18:48:10.000,2022-01-07 18:48:07.000,,3,,,UMAprotocol/UMIPs,,https://github.com/UMAprotocol/UMIPs,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,,bal,balancer-subgraph-v2,https://github.com/balancer-labs/balancer-subgraph-v2,"Subgraph (Graph Protocol) data layer for Balancer v2 vault, swaps, txs, users.",others,11,False,363,18.0,37,,17.0,9,,168.0,8.0,3.0,,10.0,2020-11-30 17:20:23.000,2021-12-14 16:48:27.000,2021-12-14 16:47:26.000,,3,,,balancer-labs/balancer-subgraph-v2,,https://github.com/balancer-labs/balancer-subgraph-v2,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,,oxen,oxen-docs,https://github.com/oxen-io/oxen-docs,Documentation Hub for Loki.,others,11,False,458,,37,,50.0,8,,88.0,5.0,9.0,,27.0,2018-10-11 07:31:15.000,2021-03-13 10:36:33.000,2021-02-03 10:16:47.000,,3,,,oxen-io/oxen-docs,,https://github.com/oxen-io/oxen-docs,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,,lbc,lbry-fdroid,https://github.com/lbryio/lbry-fdroid,The LBRY Android app (on F-Droid).,others,11,False,1122,,37,,4.0,7,,5.0,1.0,8.0,,34.0,2020-07-03 15:41:28.000,2021-09-06 16:49:57.000,2021-09-06 16:46:51.000,,3,,,lbryio/lbry-fdroid,,https://github.com/lbryio/lbry-fdroid,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,,red,VScode-extension,https://github.com/red/VScode-extension,Red extension for Visual Studio Code.,others,11,False,109,,37,,16.0,20,,18.0,9.0,25.0,44.0,13.0,2016-06-03 08:59:37.000,2020-12-17 08:21:29.000,2020-12-17 06:39:42.000,,3,,,red/VScode-extension,,https://github.com/red/VScode-extension,BSL-1.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,,sol,oyster-lending,https://github.com/solana-labs/oyster-lending,,others,11,False,239,,36,,55.0,28,,26.0,17.0,27.0,,6.0,2020-11-16 04:51:02.000,2021-06-16 11:47:58.000,2021-03-16 20:45:52.000,,3,,,solana-labs/oyster-lending,,https://github.com/solana-labs/oyster-lending,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,,rad,radicle-registry,https://github.com/radicle-dev/radicle-registry,An experimental Substrate implementation of the Radicle Registry.,others,11,False,807,,36,17.0,2.0,12,9.0,388.0,30.0,189.0,2.0,8.0,2019-10-07 13:06:33.000,2020-08-02 07:26:19.000,2020-07-29 09:02:42.000,2020-01-06 11:26:40.178,3,,,radicle-dev/radicle-registry,,https://github.com/radicle-dev/radicle-registry,GPL-3.0-only,0.0.0,,,,,,,116.0,,,,,,radicle-registry-runtime,https://crates.io/crates/radicle-registry-runtime,2020-01-06 11:26:40.178,2.0,12.0,310.0,,,,,,,,,,,
2069,,xdata,streamr-client-javascript,https://github.com/streamr-dev/streamr-client-javascript,"JS library for interacting with Streamr APIs: publishing and subscribing to data, creating streams, etc.",others,11,False,1395,,36,0.0,9.0,16,5.0,264.0,5.0,6.0,,20.0,2015-01-27 21:24:18.000,2021-09-21 00:26:36.000,2021-08-16 08:10:37.000,2021-03-29 19:07:10.000,3,,,streamr-dev/streamr-client-javascript,,https://github.com/streamr-dev/streamr-client-javascript,Apache-2.0,5.2.1,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,
2070,,vite,vite-app-ios,https://github.com/vitelabs/vite-app-ios,Vite Official App for iOS.,others,11,False,1633,1.0,36,,9.0,8,29.0,268.0,2.0,,,12.0,2018-08-24 03:23:22.000,2021-10-19 00:59:29.000,2021-10-16 09:30:16.000,2021-06-16 00:38:08.000,3,,,vitelabs/vite-app-ios,,https://github.com/vitelabs/vite-app-ios,MIT,4.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,,sushi,sushiswap-settlement,https://github.com/sushiswap/sushiswap-settlement,Solidity contracts to enable limit orders on Sushiswap.,others,11,False,96,,35,,34.0,12,,5.0,,,23.0,4.0,2020-10-01 10:44:11.000,2021-07-28 21:55:34.000,2021-02-08 11:08:56.000,,3,,,sushiswap/sushiswap-settlement,,https://github.com/sushiswap/sushiswap-settlement,MIT,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,,luna,testnet,https://github.com/terra-money/testnet,Configuration files for Terra testnet releases.,others,11,False,320,5.0,34,,70.0,21,,99.0,1.0,4.0,,44.0,2018-11-28 13:54:15.000,2021-11-22 00:51:58.000,2021-11-22 00:51:57.000,,3,,,terra-money/testnet,,https://github.com/terra-money/testnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,,uni,liquidity-staker,https://github.com/Uniswap/liquidity-staker,Initial UNI liquidity staking contracts.,others,11,False,2,,34,17.0,58.0,8,3.0,5.0,,,1041.0,2.0,2020-09-02 14:32:33.000,2021-03-21 04:37:41.893,2020-09-24 19:23:11.000,2021-03-21 04:37:41.893,3,,,Uniswap/liquidity-staker,earthswap-liquidity-staker,https://github.com/Uniswap/liquidity-staker,,1.0.4,1041.0,https://www.npmjs.com/package/earthswap-liquidity-staker,2021-03-21 04:37:41.893,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
2074,,xlm,packages,https://github.com/stellar/packages,SDF - Packages.,others,11,False,266,,34,,31.0,10,,124.0,4.0,26.0,,12.0,2017-12-27 18:45:13.000,2021-10-06 16:20:11.000,2021-10-06 16:20:11.000,,3,,,stellar/packages,,https://github.com/stellar/packages,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,,regen,regen-network/testnets,https://github.com/regen-network/testnets,Regen Ledger Testnets.,others,11,False,886,2.0,33,,293.0,13,,963.0,299.0,8.0,,176.0,2019-05-31 14:05:58.000,2021-11-21 02:23:26.000,2021-11-08 18:43:14.000,,3,,,regen-network/testnets,,https://github.com/regen-network/testnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,,trx,tronprotocol/trident,https://github.com/tronprotocol/trident,,others,11,False,64,,32,,31.0,5,3.0,15.0,5.0,23.0,,6.0,2021-03-09 07:07:27.000,2021-12-25 11:52:40.000,2021-08-19 08:12:51.000,2021-08-19 08:15:48.000,3,,,tronprotocol/trident,,https://github.com/tronprotocol/trident,,0.3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,,iost,iost.js,https://github.com/iost-official/iost.js,,others,11,False,241,,32,,21.0,32,1.0,37.0,17.0,1.0,67.0,11.0,2018-10-16 08:43:41.000,2021-08-10 22:15:35.000,2021-01-07 09:49:35.000,2019-01-14 09:39:14.000,3,,,iost-official/iost.js,,https://github.com/iost-official/iost.js,,2.2.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,,lsk,lisk-sdk-examples,https://github.com/LiskHQ/lisk-sdk-examples,Example proof of concept blockchain applications built using the Lisk software development kit.,others,11,False,874,18.0,32,,34.0,18,,104.0,7.0,30.0,,19.0,2019-05-16 12:37:50.000,2022-01-04 13:14:18.000,2021-12-17 13:53:45.000,,3,,,LiskHQ/lisk-sdk-examples,,https://github.com/LiskHQ/lisk-sdk-examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,,rep,AugurProject/v1-docs,https://github.com/AugurProject/v1-docs,Legacy Augur V1 Documentation.,others,11,False,1348,,32,,15.0,26,,27.0,,3.0,,54.0,2015-06-29 10:05:00.000,2021-11-05 17:22:27.000,2019-10-29 23:35:01.000,,3,,,AugurProject/v1-docs,,https://github.com/AugurProject/v1-docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,,bts,bitshares-explorer-api,https://github.com/bitshares/bitshares-explorer-api,REST API for BitShares.,others,11,False,309,,32,,45.0,6,,45.0,15.0,21.0,,6.0,2017-05-26 19:37:21.000,2021-10-18 23:50:47.000,2019-11-28 17:54:31.000,,3,,,bitshares/bitshares-explorer-api,,https://github.com/bitshares/bitshares-explorer-api,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,,aion,aion_fastvm,https://github.com/aionnetwork/aion_fastvm,Aions FastVM implementation.,others,11,False,395,,32,774.0,13.0,15,5.0,52.0,5.0,4.0,,15.0,2018-01-22 19:58:09.000,2020-04-30 18:08:21.000,2020-04-30 17:47:38.000,2019-03-19 20:18:11.000,3,,,aionnetwork/aion_fastvm,,https://github.com/aionnetwork/aion_fastvm,,0.4.0,,,,,,,36396.0,,,,,,,,,,,,,,,,,,,,,,
2082,,bts,bitshares-fc,https://github.com/bitshares/bitshares-fc,Fast-compiling C++ library.,others,11,False,2027,,31,,84.0,21,,242.0,6.0,,,48.0,2017-01-13 20:20:23.000,2021-10-11 19:22:54.000,2021-04-26 19:18:47.000,,3,,,bitshares/bitshares-fc,,https://github.com/bitshares/bitshares-fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,,ugas,ultrain-core-production,https://github.com/ultrain-os/ultrain-core-production,Ultrain-core.,others,11,False,1625,,31,0.0,5.0,7,5.0,,3.0,1.0,,28.0,2019-08-15 07:17:09.000,2020-07-17 10:05:41.000,2020-07-17 09:57:25.000,2020-07-17 10:05:40.000,3,,,ultrain-os/ultrain-core-production,,https://github.com/ultrain-os/ultrain-core-production,MIT,5.0.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,
2084,,bnb,binance-official-api-docs,https://github.com/binance-exchange/binance-official-api-docs,Official Documentation for the Binance APIs and Streams.,others,10,False,1,,3572,,2033.0,509,,125.0,2.0,,,1.0,2017-12-04 03:55:21.000,2021-08-05 17:46:40.000,2020-12-21 03:30:30.000,,3,,,binance-exchange/binance-official-api-docs,,https://github.com/binance-exchange/binance-official-api-docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,,mtx,calcflow,https://github.com/matryx/calcflow,A virtual reality tool for mathematical modeling!.,others,10,False,496,,477,2.0,52.0,41,9.0,13.0,2.0,4.0,,18.0,2017-09-07 17:52:06.000,2020-07-21 20:17:12.000,2019-09-30 21:53:56.000,2019-09-30 23:04:57.000,3,,,matryx/calcflow,,https://github.com/matryx/calcflow,,1.21,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,
2086,,cake,pancake-farm,https://github.com/pancakeswap/pancake-farm,,others,10,True,104,,365,,635.0,22,,25.0,21.0,6.0,,6.0,2020-09-14 05:52:19.000,2021-10-11 19:06:26.000,2021-02-07 10:33:49.000,,3,,,pancakeswap/pancake-farm,,https://github.com/pancakeswap/pancake-farm,WTFPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,,aave,flashloan-box,https://github.com/aave/flashloan-box,A box containing all you need to get started with developing Aave v1 flash loans.,others,10,False,10,,359,,164.0,19,,18.0,11.0,9.0,,4.0,2020-04-21 13:11:58.000,2021-11-16 12:46:39.000,2020-07-02 10:11:57.000,,3,,,aave/flashloan-box,,https://github.com/aave/flashloan-box,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,,icp,cancan,https://github.com/dfinity/cancan,A scalable video sharing service.,others,10,True,16,,294,,52.0,30,,20.0,9.0,10.0,,8.0,2021-05-06 23:11:55.000,2021-06-07 23:27:07.000,2021-06-07 23:27:06.000,,3,,,dfinity/cancan,,https://github.com/dfinity/cancan,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,,gtc,gitcoinco,https://github.com/gitcoinco/gitcoinco,Grow Open Source.,others,10,False,29,,285,,39.0,59,,2.0,65.0,46.0,,1.0,2017-10-09 23:38:56.000,2022-01-01 21:33:09.000,2019-05-23 18:40:55.000,,3,,,gitcoinco/gitcoinco,,https://github.com/gitcoinco/gitcoinco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,,cake,pancake-info-api,https://github.com/pancakeswap/pancake-info-api,Serverless API implementation for PancakeSwap on-chain data query.,others,10,True,121,,244,,198.0,13,,33.0,29.0,44.0,,5.0,2021-02-17 09:47:03.000,2021-10-06 22:45:45.000,2021-04-24 11:06:24.000,,3,,,pancakeswap/pancake-info-api,,https://github.com/pancakeswap/pancake-info-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,,dnt,district-proposals,https://github.com/district0x/district-proposals,Proposals for new districts to be built by the district0x Team.,others,10,True,58,,220,,34.0,37,,5.0,202.0,108.0,,7.0,2017-06-30 20:54:45.000,2021-05-06 22:25:08.000,2021-05-06 22:25:08.000,,3,,,district0x/district-proposals,,https://github.com/district0x/district-proposals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,,chai,ds-proxy,https://github.com/dapphub/ds-proxy,a proxy object that can compose transactions on owners behalf.,others,10,True,165,,192,,39.0,12,,20.0,7.0,8.0,,12.0,2016-12-20 20:03:58.000,2021-07-29 07:31:14.000,2021-07-29 07:31:05.000,,3,,,dapphub/ds-proxy,,https://github.com/dapphub/ds-proxy,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,,rgt,nova,https://github.com/Rari-Capital/nova,Read and write to L1 with minimal latency and no trust tradeoffs.,others,10,True,658,1.0,185,,11.0,13,1.0,23.0,23.0,23.0,,2.0,2021-04-05 18:40:54.000,2022-01-03 18:37:57.000,2021-11-22 08:30:21.000,2021-08-28 08:41:28.000,3,,,Rari-Capital/nova,,https://github.com/Rari-Capital/nova,AGPL-3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,,zrx,0x-launch-kit-backend,https://github.com/0xProject/0x-launch-kit-backend,Launch a 0x relayer in under a minute [DEPRECATED].,others,10,False,260,,168,,277.0,18,,65.0,13.0,18.0,,12.0,2018-09-21 10:14:25.000,2021-09-29 17:37:45.000,2020-02-13 00:53:06.000,,3,,,0xProject/0x-launch-kit-backend,,https://github.com/0xProject/0x-launch-kit-backend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,,red,code,https://github.com/red/code,This repository contains curated code written in Red and its dialects.,others,10,False,332,,156,,37.0,26,,83.0,5.0,10.0,,15.0,2016-03-03 10:09:49.000,2020-12-08 18:47:27.000,2020-12-08 18:47:26.000,,3,,,red/code,,https://github.com/red/code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,,xmr,research-lab,https://github.com/monero-project/research-lab,A general repo for Monero Research Lab work in progress and completed work.,others,10,False,204,,155,,53.0,58,,22.0,68.0,4.0,,10.0,2015-11-02 07:45:25.000,2020-10-13 06:43:46.000,2018-06-19 15:57:45.000,,3,,,monero-project/research-lab,,https://github.com/monero-project/research-lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,,cake,pancake-subgraph,https://github.com/pancakeswap/pancake-subgraph,"Pancake subgraph (blocks, profile, prediction, NFTs, ...).",others,10,True,98,1.0,150,,302.0,6,,109.0,9.0,17.0,,3.0,2021-02-21 12:15:18.000,2021-12-15 08:14:21.000,2021-10-12 08:11:24.000,,3,,,pancakeswap/pancake-subgraph,,https://github.com/pancakeswap/pancake-subgraph,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,iq,Everipedia,https://github.com/EveripediaNetwork/Everipedia,The Everipedia Network protocol.,others,10,True,473,,147,,46.0,37,,18.0,2.0,14.0,,10.0,2018-03-20 02:47:31.000,2021-12-09 11:56:09.000,2021-08-19 18:45:36.000,,3,,,EveripediaNetwork/Everipedia,,https://github.com/EveripediaNetwork/Everipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,,link,truffle-starter-kit,https://github.com/smartcontractkit/truffle-starter-kit,An example smart contract utilizing Chainlink.,others,10,True,89,2.0,142,,57.0,75,,106.0,7.0,11.0,,12.0,2020-02-27 01:08:01.000,2021-11-27 17:31:27.000,2021-10-28 00:51:36.000,,3,,,smartcontractkit/truffle-starter-kit,,https://github.com/smartcontractkit/truffle-starter-kit,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,dcr,gominer,https://github.com/decred/gominer,Go (golang) based GPU miner for Decred.,others,10,False,109,,139,,65.0,16,7.0,108.0,30.0,59.0,,12.0,2016-04-29 17:50:38.000,2021-06-21 22:37:35.000,2020-02-09 18:39:17.000,2017-04-24 14:49:06.000,3,,,decred/gominer,,https://github.com/decred/gominer,GPL-3.0,v1.0.0,,,,,github.com/decred/gominer,,,,,https://pkg.go.dev/github.com/decred/gominer,2017-04-24 14:49:06.000,,,,,,,,,,,,,,,,,,
2101,,pickle,pickle-finance/contracts,https://github.com/pickle-finance/contracts,Deployed contracts.,others,10,True,288,46.0,129,,36.0,16,,9.0,1.0,1.0,,11.0,2020-09-09 05:21:46.000,2022-01-08 21:02:19.000,2022-01-08 21:02:19.000,,3,,,pickle-finance/contracts,,https://github.com/pickle-finance/contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,,poa,vdf,https://github.com/poanetwork/vdf,An implementation of Verifiable Delay Functions in Rust.,others,10,True,127,,122,12.666666666666666,31.0,20,1.0,5.0,14.0,3.0,1.0,6.0,2018-11-08 13:42:29.000,2021-04-04 08:51:45.000,2021-04-04 08:51:45.000,2019-01-11 17:12:42.000,3,,,poanetwork/vdf,,https://github.com/poanetwork/vdf,Apache-2.0,0.1.0,,,,,,,,,,,,,classgroup,https://crates.io/crates/classgroup,2019-01-11 16:04:53.612,1.0,12.666666666666666,915.0,,,,,,,,,,,
2103,,eos,eosio-java,https://github.com/EOSIO/eosio-java,EOSIO SDK for Java - API for integrating with EOSIO-based blockchains.,others,10,False,391,,120,,38.0,16,,115.0,10.0,12.0,,10.0,2019-02-28 18:36:22.000,2021-07-02 14:42:13.000,2020-11-23 23:57:29.000,,3,,,EOSIO/eosio-java,,https://github.com/EOSIO/eosio-java,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
